Latitude,Longitude,Description,Description_encoded,Weapon,Weapon_encoded,HourBin,HourBin_encoded,Inside/Outside,Inside/Outside_encoded
39.32262,-76.57529,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.29996,-76.58153,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.29157,-76.6211,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.36479,-76.57221,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.32542,-76.60752,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Inside,0
39.30651,-76.65581,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Inside,0
39.30651,-76.65581,AGG. ASSAULT,0,HANDS,1,Afternoon,0,Inside,0
39.32218,-76.59897,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.25518,-76.64399,ROBBERY - RESIDENCE,5,FIREARM,0,Evening,1,Inside,0
39.31868,-76.65399,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.28359,-76.55221,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.31956,-76.61627,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.31956,-76.61627,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.27769,-76.61563,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.30955,-76.59643,AGG. ASSAULT,0,FIREARM,0,Evening,1,Outside,1
39.30955,-76.59643,AGG. ASSAULT,0,FIREARM,0,Evening,1,Outside,1
39.32162,-76.62351,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.3285,-76.59746,ROBBERY - CARJACKING,3,FIREARM,0,Evening,1,Outside,1
39.29505,-76.56962,ROBBERY - COMMERCIAL,4,FIREARM,0,Evening,1,Inside,0
39.30402,-76.62649,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.33437,-76.60201,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.29589,-76.7081,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.3357,-76.66035,AGG. ASSAULT,0,FIREARM,0,Evening,1,Outside,1
39.3357,-76.66035,AGG. ASSAULT,0,FIREARM,0,Evening,1,Outside,1
39.3357,-76.66035,AGG. ASSAULT,0,FIREARM,0,Evening,1,Outside,1
39.30787,-76.6121,ROBBERY - CARJACKING,3,FIREARM,0,Evening,1,Outside,1
39.33332,-76.61034,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.30725,-76.61636,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.28226,-76.67437,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.32662,-76.55021,AGG. ASSAULT,0,KNIFE,2,Morning,2,Inside,0
39.28226,-76.59658,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.34283,-76.56905,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.29503,-76.53345,AGG. ASSAULT,0,OTHER,3,Morning,2,Inside,0
39.29503,-76.53345,AGG. ASSAULT,0,OTHER,3,Morning,2,Inside,0
39.29503,-76.53345,AGG. ASSAULT,0,OTHER,3,Morning,2,Inside,0
39.2911,-76.60063,AGG. ASSAULT,0,KNIFE,2,Morning,2,Inside,0
39.3378,-76.66512,AGG. ASSAULT,0,FIREARM,0,Morning,2,Outside,1
39.33052,-76.63692,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.28093,-76.67228,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.3646,-76.56884,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.29658,-76.59752,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.31003,-76.67597,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.33014,-76.59759,ROBBERY - STREET,6,KNIFE,2,Afternoon,0,Outside,1
39.35518,-76.70876,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Inside,0
39.35744,-76.54601,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.29473,-76.6571,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.28939,-76.67467,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.28125,-76.53474,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Outside,1
39.22639,-76.59988,AGG. ASSAULT,0,OTHER,3,Evening,1,Inside,0
39.27261,-76.63873,AGG. ASSAULT,0,KNIFE,2,Evening,1,Outside,1
39.26147,-76.5319,AGG. ASSAULT,0,KNIFE,2,Evening,1,Outside,1
39.28998,-76.61817,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.22841,-76.58814,AGG. ASSAULT,0,KNIFE,2,Evening,1,Inside,0
39.3239,-76.54069,AGG. ASSAULT,0,FIREARM,0,Evening,1,Outside,1
39.33489,-76.66158,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.34992,-76.68226,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.34055,-76.6812,ROBBERY - STREET,6,OTHER,3,Evening,1,Outside,1
39.30876,-76.5604,RAPE,2,OTHER,3,Evening,1,Outside,1
39.30029,-76.66384,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.28035,-76.66312,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.28745,-76.54757,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.28745,-76.54757,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.31073,-76.65293,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.30883,-76.61471,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.36111,-76.64609,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.30153,-76.60344,AGG. ASSAULT,0,FIREARM,0,Night,3,Outside,1
39.34705,-76.68605,ROBBERY - STREET,6,OTHER,3,Night,3,Outside,1
39.27823,-76.54097,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.28558,-76.63741,ROBBERY - COMMERCIAL,4,KNIFE,2,Morning,2,Inside,0
39.26394,-76.65103,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.32536,-76.62991,AGG. ASSAULT,0,KNIFE,2,Morning,2,Inside,0
39.36818,-76.56682,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.31498,-76.64011,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.34606,-76.65486,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.34862,-76.67513,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.28863,-76.59023,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.2771,-76.60701,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.36479,-76.57221,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.33146,-76.58116,ROBBERY - STREET,6,KNIFE,2,Afternoon,0,Inside,0
39.36993,-76.70893,RAPE,2,OTHER,3,Afternoon,0,Inside,0
39.3513,-76.66995,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.30887,-76.6465,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.31351,-76.59872,ROBBERY - COMMERCIAL,4,OTHER,3,Afternoon,0,Inside,0
39.29465,-76.60762,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.29234,-76.57253,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.31418,-76.59798,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.29585,-76.57588,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.34217,-76.678,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.34519,-76.54146,AGG. ASSAULT,0,FIREARM,0,Evening,1,Inside,0
39.31519,-76.68137,ROBBERY - CARJACKING,3,FIREARM,0,Evening,1,Outside,1
39.28259,-76.64899,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.29585,-76.57588,AGG. ASSAULT,0,OTHER,3,Evening,1,Inside,0
39.3064,-76.67212,AGG. ASSAULT,0,OTHER,3,Evening,1,Inside,0
39.32851,-76.59661,ROBBERY - STREET,6,KNIFE,2,Evening,1,Outside,1
39.29585,-76.57588,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.30883,-76.61471,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.33643,-76.70624,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.28796,-76.58679,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.30153,-76.66094,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.28295,-76.70671,AGG. ASSAULT,0,KNIFE,2,Evening,1,Inside,0
39.29389,-76.68147,AGG. ASSAULT,0,OTHER,3,Evening,1,Inside,0
39.29635,-76.58147,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.34514,-76.62438,AGG. ASSAULT,0,KNIFE,2,Night,3,Outside,1
39.35344,-76.56043,AGG. ASSAULT,0,OTHER,3,Night,3,Outside,1
39.3513,-76.66995,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.33118,-76.69081,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.2894,-76.60669,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.2894,-76.60669,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.33528,-76.59321,AGG. ASSAULT,0,KNIFE,2,Night,3,Inside,0
39.29248,-76.61538,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.34997,-76.69346,ROBBERY - CARJACKING,3,FIREARM,0,Night,3,Outside,1
39.36163,-76.55854,AGG. ASSAULT,0,KNIFE,2,Night,3,Outside,1
39.29141,-76.64393,AGG. ASSAULT,0,FIREARM,0,Night,3,Outside,1
39.23481,-76.61145,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.279,-76.61473,RAPE,2,OTHER,3,Night,3,Inside,0
39.22445,-76.58843,AGG. ASSAULT,0,FIREARM,0,Morning,2,Outside,1
39.2915,-76.61979,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.28567,-76.63667,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Inside,0
39.34249,-76.64103,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.34249,-76.64103,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.23258,-76.59574,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.30239,-76.64126,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.26649,-76.6318,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.3206,-76.59833,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.2858,-76.57575,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.29491,-76.69485,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.29804,-76.6278,AGG. ASSAULT,0,KNIFE,2,Evening,1,Inside,0
39.31028,-76.63421,ROBBERY - STREET,6,OTHER,3,Evening,1,Outside,1
39.24492,-76.62401,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.3283,-76.68554,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.24492,-76.62401,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.3283,-76.68554,AGG. ASSAULT,0,FIREARM,0,Evening,1,Inside,0
39.29349,-76.6565,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.29359,-76.68995,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.30954,-76.59571,ROBBERY - RESIDENCE,5,OTHER,3,Evening,1,Inside,0
39.29289,-76.65262,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.29289,-76.65262,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.29289,-76.65262,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.32333,-76.56653,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.30358,-76.66446,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.30901,-76.61082,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.28099,-76.5547,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.34445,-76.68562,AGG. ASSAULT,0,KNIFE,2,Evening,1,Inside,0
39.27753,-76.60487,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.31179,-76.60298,AGG. ASSAULT,0,OTHER,3,Night,3,Inside,0
39.28675,-76.5631,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.27911,-76.57798,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.36853,-76.57354,AGG. ASSAULT,0,FIREARM,0,Night,3,Outside,1
39.2495,-76.62194,RAPE,2,OTHER,3,Night,3,Inside,0
39.28031,-76.65213,ROBBERY - STREET,6,FIREARM,0,Night,3,Outside,1
39.30876,-76.65129,AGG. ASSAULT,0,OTHER,3,Morning,2,Inside,0
39.30166,-76.61429,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.30319,-76.61194,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.25167,-76.64716,ROBBERY - COMMERCIAL,4,FIREARM,0,Morning,2,Inside,0
39.25167,-76.64716,ROBBERY - COMMERCIAL,4,KNIFE,2,Morning,2,Inside,0
39.30142,-76.63208,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.30955,-76.64192,ROBBERY - COMMERCIAL,4,FIREARM,0,Afternoon,0,Inside,0
39.30294,-76.60107,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.34239,-76.56983,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.31279,-76.6346,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.29309,-76.58481,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.28421,-76.68763,AGG. ASSAULT,0,OTHER,3,Evening,1,Inside,0
39.3036,-76.62912,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.32086,-76.61209,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.28497,-76.60544,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.34456,-76.56464,AGG. ASSAULT,0,FIREARM,0,Evening,1,Outside,1
39.36112,-76.70152,ROBBERY - CARJACKING,3,FIREARM,0,Evening,1,Outside,1
39.28745,-76.54757,ROBBERY - CARJACKING,3,FIREARM,0,Evening,1,Outside,1
39.33803,-76.66528,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.30368,-76.59127,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.36674,-76.56224,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.36674,-76.56224,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.28527,-76.6451,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.30635,-76.57302,AGG. ASSAULT,0,OTHER,3,Night,3,Outside,1
39.29298,-76.62119,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.29655,-76.58572,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.31614,-76.54793,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.30428,-76.63568,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.3061,-76.66563,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.29995,-76.58194,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.29206,-76.6754,ROBBERY - RESIDENCE,5,KNIFE,2,Morning,2,Inside,0
39.29503,-76.53345,ROBBERY - STREET,6,KNIFE,2,Morning,2,Outside,1
39.31003,-76.67597,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.28108,-76.68463,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Outside,1
39.29394,-76.62124,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.29394,-76.62124,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.3025,-76.63331,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.29369,-76.56953,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.33035,-76.58273,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.32979,-76.5802,ROBBERY - CARJACKING,3,FIREARM,0,Evening,1,Outside,1
39.28325,-76.59664,AGG. ASSAULT,0,HANDS,1,Evening,1,Outside,1
39.33639,-76.71109,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.28868,-76.56652,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.31282,-76.70201,ROBBERY - CARJACKING,3,FIREARM,0,Evening,1,Outside,1
39.298,-76.57867,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.24909,-76.61738,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.2993,-76.62075,AGG. ASSAULT,0,FIREARM,0,Evening,1,Inside,0
39.34353,-76.66198,AGG. ASSAULT,0,FIREARM,0,Evening,1,Outside,1
39.35224,-76.60626,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.28486,-76.61341,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.28447,-76.67912,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.28981,-76.60882,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.30883,-76.61471,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.30635,-76.57302,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.31115,-76.59302,AGG. ASSAULT,0,KNIFE,2,Night,3,Outside,1
39.33895,-76.6593,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.33895,-76.6593,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.29658,-76.71007,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.32048,-76.62064,ROBBERY - COMMERCIAL,4,FIREARM,0,Night,3,Inside,0
39.36925,-76.56893,AGG. ASSAULT,0,KNIFE,2,Morning,2,Inside,0
39.33904,-76.64236,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.29305,-76.61971,ROBBERY - COMMERCIAL,4,FIREARM,0,Morning,2,Inside,0
39.28422,-76.645,AGG. ASSAULT,0,OTHER,3,Morning,2,Outside,1
39.28364,-76.70784,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.32137,-76.55265,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.31413,-76.64526,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.29767,-76.60007,ROBBERY - STREET,6,OTHER,3,Afternoon,0,Outside,1
39.28393,-76.70771,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.28393,-76.70771,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.28393,-76.70771,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.28393,-76.70771,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.33015,-76.6402,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Outside,1
39.30654,-76.59969,ROBBERY - RESIDENCE,5,FIREARM,0,Afternoon,0,Inside,0
39.30848,-76.60051,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.30654,-76.59969,ROBBERY - RESIDENCE,5,FIREARM,0,Afternoon,0,Inside,0
39.2537,-76.62033,RAPE,2,OTHER,3,Afternoon,0,Inside,0
39.34055,-76.55274,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.34055,-76.55274,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.31793,-76.57787,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.27408,-76.62769,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.32841,-76.61116,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.35253,-76.56131,ROBBERY - COMMERCIAL,4,FIREARM,0,Evening,1,Inside,0
39.28647,-76.57186,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.29495,-76.63325,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.27388,-76.53764,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.22985,-76.59756,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.32472,-76.61587,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.27439,-76.60695,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.27471,-76.61593,ROBBERY - CARJACKING,3,FIREARM,0,Evening,1,Outside,1
39.33859,-76.65857,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.30603,-76.64467,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.28561,-76.55644,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.25122,-76.647,ROBBERY - COMMERCIAL,4,FIREARM,0,Morning,2,Inside,0
39.31488,-76.60952,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.22789,-76.5938,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.31026,-76.61485,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.31113,-76.58576,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.22789,-76.5938,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.30174,-76.64174,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.28988,-76.63967,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.29682,-76.63721,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Outside,1
39.31241,-76.64648,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.32267,-76.59692,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.32476,-76.6769,ROBBERY - COMMERCIAL,4,KNIFE,2,Afternoon,0,Inside,0
39.2956,-76.66156,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Outside,1
39.33918,-76.70342,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Inside,0
39.32341,-76.68117,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Outside,1
39.34836,-76.68792,AGG. ASSAULT,0,HANDS,1,Afternoon,0,Inside,0
39.33169,-76.59906,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Outside,1
39.29308,-76.61971,ROBBERY - COMMERCIAL,4,FIREARM,0,Afternoon,0,Inside,0
39.28918,-76.5946,AGG. ASSAULT,0,OTHER,3,Evening,1,Inside,0
39.30794,-76.61361,ROBBERY - CARJACKING,3,FIREARM,0,Evening,1,Inside,0
39.29589,-76.7081,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.28507,-76.5764,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.33623,-76.55442,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.32853,-76.56192,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.23226,-76.60242,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.37051,-76.56705,RAPE,2,OTHER,3,Evening,1,Inside,0
39.31944,-76.60077,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.36568,-76.54992,ROBBERY - COMMERCIAL,4,FIREARM,0,Morning,2,Inside,0
39.28343,-76.65581,AGG. ASSAULT,0,OTHER,3,Morning,2,Inside,0
39.2883,-76.64518,ROBBERY - CARJACKING,3,FIREARM,0,Afternoon,0,Outside,1
39.32948,-76.68396,ROBBERY - RESIDENCE,5,FIREARM,0,Afternoon,0,Inside,0
39.25759,-76.66371,ROBBERY - COMMERCIAL,4,FIREARM,0,Night,3,Inside,0
39.28219,-76.64142,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.2961,-76.57783,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.32239,-76.60595,ROBBERY - STREET,6,FIREARM,0,Night,3,Outside,1
39.30846,-76.626,ROBBERY - STREET,6,FIREARM,0,Night,3,Outside,1
39.29479,-76.5731,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.3332,-76.70043,ROBBERY - STREET,6,FIREARM,0,Morning,2,Inside,0
39.33466,-76.63796,AGG. ASSAULT,0,OTHER,3,Morning,2,Outside,1
39.29612,-76.67452,AGG. ASSAULT,0,HANDS,1,Morning,2,Inside,0
39.3339,-76.63768,RAPE,2,OTHER,3,Morning,2,Outside,1
39.32365,-76.53727,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Inside,0
39.30137,-76.61588,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.30775,-76.63771,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.22985,-76.58989,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.30471,-76.65384,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.3277,-76.56097,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Inside,0
39.30482,-76.62747,ROBBERY - RESIDENCE,5,OTHER,3,Afternoon,0,Inside,0
39.28156,-76.6887,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.25412,-76.64526,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
39.30991,-76.64662,ROBBERY - STREET,6,OTHER,3,Evening,1,Outside,1
39.29684,-76.5802,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.30136,-76.61769,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.30136,-76.61769,AGG. ASSAULT,0,KNIFE,2,Evening,1,Inside,0
39.32682,-76.5918,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.31207,-76.67447,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.29556,-76.58446,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.31344,-76.66784,AGG. ASSAULT,0,FIREARM,0,Evening,1,Outside,1
39.2976,-76.65693,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.35122,-76.58189,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.34982,-76.67442,AGG. ASSAULT,0,FIREARM,0,Evening,1,Outside,1
39.35036,-76.6712,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.36934,-76.56711,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.29601,-76.58357,AGG. ASSAULT,0,HANDS,1,Evening,1,Inside,0
39.31028,-76.63421,ROBBERY - COMMERCIAL,4,FIREARM,0,Night,3,Outside,1
39.27921,-76.54369,AGG. ASSAULT,0,OTHER,3,Night,3,Outside,1
39.31663,-76.61823,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.32062,-76.56926,COMMON ASSAULT,1,HANDS,1,Night,3,Outside,1
39.32708,-76.60383,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.31839,-76.66502,AGG. ASSAULT,0,OTHER,3,Morning,2,Inside,0
39.31491,-76.66185,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.27037,-76.65313,AGG. ASSAULT,0,KNIFE,2,Morning,2,Outside,1
39.27535,-76.64215,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Outside,1
